appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,review_score,success,log_success,log_reviews,log_playtime
983120,TendyTrainer,2018-12-03,1,Owen Smallwood;Duncan Boyes,Owen Smallwood;Duncan Boyes,windows,0,Single-player,Free to Play;Simulation;Sports,Free to Play;Simulation;Sports,0,5,1,0,0,0-20000,0.0,6,0.8333333333333334,5.0,1.791759469228055,1.9459101490553128,0.0
983990,Steel Alcimus,2018-12-28,1,Hijong Park,PsychoFlux Entertainment,windows,0,Single-player,Action;Free to Play;Indie,Free to Play;Action;Indie,5,16,1,0,0,0-20000,0.0,17,0.9411764705882352,16.0,2.833213344056216,2.8903717578961645,0.0
984110,SYNTHETIK: Arena,2019-01-21,1,Flow Fire Games,Flow Fire Games,windows,0,Single-player;Online Co-op;Full controller support;Steam Cloud,Action;Free to Play;Indie,Free to Play;Action;Indie,0,379,87,0,0,100000-200000,0.0,466,0.8133047210300429,379.0,5.940171252720432,6.1463292576688975,0.0
984240,School Grounds,2018-12-14,1,JubleLemonSeed,JubleLemonSeed,windows,0,Single-player,Casual;Free to Play;Indie,Free to Play;Indie;Gore,0,21,19,0,0,0-20000,0.0,40,0.525,21.0,3.091042453358316,3.713572066704308,0.0
984570,Chess Sphere,2018-12-07,1,betamaximus-128,betamaximus-128,windows;linux,0,Online Multi-Player;Steam Leaderboards,Strategy,Strategy;Chess,0,8,1,0,0,0-20000,0.0,9,0.8888888888888888,8.0,2.19722457733622,2.302585092994046,0.0
985020,Three Kingdoms：Ancient battlefield | 三国古战略,2018-12-20,0,小戴的奴隶们;小戴的奴隶们,小戴的奴隶们;小戴的奴隶们,windows,0,Online Multi-Player;In-App Purchases,Free to Play;Indie;Massively Multiplayer;Strategy,Strategy;Massively Multiplayer;Indie,0,10,1,0,0,0-20000,0.0,11,0.9090909090909092,10.0,2.3978952727983707,2.4849066497880004,0.0
985560,Magic Mouse,2019-03-02,1,Reed Mosby;Riley Shanley;Luke Fritz;Brian Fitzgerald;Nicholas Herink;Caraline Aldis;Karena Williams;Sam Fadare;Eric Bodreau,RR Games,windows,0,Single-player,Action;Adventure;Free to Play;Indie,Free to Play;Action;Indie,0,12,3,0,0,0-20000,0.0,15,0.8,12.0,2.5649493574615367,2.772588722239781,0.0
985710,Wall Street Tycoon,2019-03-14,1,Red Fox Game Studios,Red Fox Game Studios,windows,0,Single-player;Steam Achievements,Free to Play;Indie;Simulation;Strategy,Free to Play;Strategy;Simulation,14,32,24,0,0,0-20000,0.0,56,0.5714285714285714,32.0,3.49650756146648,4.04305126783455,0.0
987820,CHRONO,2018-12-12,1,Martin Nayeri,nima,windows;mac,0,Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Casual;Free to Play,Free to Play;Casual;Action,0,54,18,0,0,20000-50000,0.0,72,0.75,54.0,4.007333185232471,4.290459441148391,0.0
987900,Seeker,2018-12-31,1,Sheer Studios,Sheer Studios,windows,0,Single-player,Adventure;Casual;Free to Play;Indie;Strategy,Free to Play;Casual;Indie,0,232,42,0,0,20000-50000,0.0,274,0.8467153284671532,232.0,5.4510384535657,5.616771097666572,0.0
987910,WarZone Flashpoint,2018-12-14,1,Dust Storm Entertainment,Dust Storm Entertainment,windows,0,Single-player,Action;Free to Play;Indie;Strategy;Early Access,Early Access;Free to Play;Strategy,0,33,17,0,0,0-20000,0.0,50,0.66,33.0,3.5263605246161616,3.9318256327243257,0.0
987980,王者战车,2018-12-23,0,acechariot;acechariot,acechariot;acechariot,windows,0,Single-player;Multi-player;MMO,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Simulation;Sports;Strategy,Free to Play;Action;Strategy,0,3,7,0,0,0-20000,0.0,10,0.3,3.0,1.3862943611198906,2.3978952727983707,0.0
988430,Lightseekers,2019-01-31,1,PlayFusion,PlayFusion,windows;mac,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Stats,Free to Play;Strategy,Free to Play;Strategy;Card Game,100,41,17,0,0,0-20000,0.0,58,0.7068965517241379,41.0,3.737669618283368,4.07753744390572,0.0
988480,Warhammer Age of Sigmar: Champions,2019-02-19,1,PlayFusion,PlayFusion,windows;mac,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Partial Controller Support;Stats,Free to Play;Strategy,Strategy;Free to Play;Card Game,100,77,47,0,0,20000-50000,0.0,124,0.6209677419354839,77.0,4.356708826689592,4.8283137373023015,0.0
989190,Slay All Goblins,2019-01-15,1,ninedux,ninedux,windows,0,Single-player;Partial Controller Support,Action;Adventure;Casual;Indie,Action;Indie;Casual,0,5,4,0,0,0-20000,0.0,9,0.5555555555555556,5.0,1.791759469228055,2.302585092994046,0.0
989490,The Emulator,2018-12-21,1,Studio Snowspot;T Allen Studios,Studio Snowspot;T Allen Studios,windows;mac,0,Single-player;Full controller support,Action;Indie,Violent;Gore;Indie,10,18,17,0,0,0-20000,0.0,35,0.5142857142857142,18.0,2.9444389791664403,3.58351893845611,0.0
989540,THE LAST SURVIVOR,2019-01-24,1,Skyline Games,Skyline Games,windows,0,Single-player;Steam Leaderboards,Action;Adventure;Free to Play,Free to Play;Gore;Violent,0,24,22,0,0,0-20000,0.0,46,0.5217391304347826,24.0,3.218875824868201,3.8501476017100575,0.0
990060,War Online: Pacific,2019-01-17,1,HiTech Creations Inc.,HiTech Creations Inc.,windows,0,Single-player;Online Multi-Player;MMO;Online Co-op;In-App Purchases,Free to Play;Massively Multiplayer;Simulation,Free to Play;Simulation;Massively Multiplayer,0,16,24,0,0,0-20000,0.0,40,0.4,16.0,2.833213344056216,3.713572066704308,0.0
990250,Darkness and Flame: The Dark Side f2p,2018-12-26,1,FIVE-BN GAMES,FIVE-BN GAMES,windows;mac,0,Single-player;Steam Achievements;In-App Purchases;Steam Cloud,Adventure;Casual,Adventure;Casual;Hidden Object,22,27,10,0,0,0-20000,0.0,37,0.7297297297297297,27.0,3.332204510175204,3.6375861597263857,0.0
990720,Bookend,2019-03-06,1,Paper Crown Interactive,Paper Crown Interactive,windows,0,Single-player,Indie,Indie,0,11,2,0,0,0-20000,0.0,13,0.8461538461538461,11.0,2.4849066497880004,2.6390573296152584,0.0
991790,Magnesia,2019-01-07,1,Toruko Games,Toruko Games,windows;mac,0,Single-player,Adventure;Casual;Free to Play;Indie;RPG;Early Access,Early Access;Free to Play;Indie,0,48,16,0,0,0-20000,0.0,64,0.75,48.0,3.8918202981106265,4.174387269895637,0.0
992070,Idle Wizard,2019-01-24,1,TwoWizards,TwoWizards,windows;mac;linux,0,Single-player;Steam Achievements;In-App Purchases;Steam Cloud,Casual;Free to Play,Free to Play;Casual;Clicker,55,108,26,0,0,20000-50000,0.0,134,0.8059701492537313,108.0,4.691347882229144,4.90527477843843,0.0
992310,Backbone: Prologue,2019-04-24,1,EggNut,EggNut,windows,0,Single-player,Adventure;Free to Play;Indie;RPG,Free to Play;Indie;Adventure,0,208,3,0,0,20000-50000,0.0,211,0.985781990521327,208.0,5.342334251964811,5.356586274672012,0.0
992490,iVRy Driver for SteamVR,2019-01-24,1,Mediator Software,Mediator Software,windows,0,Full controller support;In-App Purchases,Utilities,Utilities;VR,0,18,1,0,0,20000-50000,0.0,19,0.9473684210526316,18.0,2.9444389791664403,2.995732273553991,0.0
992520,Meadow Fun!!,2019-01-07,1,Antonio Latronico,Antonio Latronico,windows,0,Single-player;Captions available;Partial Controller Support,Adventure;Casual;Indie,Indie;Casual;Adventure,0,4,0,0,0,0-20000,0.0,4,1.0,4.0,1.6094379124341005,1.6094379124341005,0.0
992790,Switch & Ditch,2019-01-09,1,Tempera Games,Tempera Games,windows;mac,0,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Action;Casual,Action;Casual;Local Multiplayer,0,6,1,0,0,0-20000,0.0,7,0.8571428571428571,6.0,1.9459101490553128,2.079441541679836,0.0
992860,Intrepid,2018-12-22,1,Miskatonic Studio,Miskatonic Studio,windows;mac;linux,0,Single-player,Adventure;Free to Play;Indie,Free to Play;Adventure;Indie,0,29,21,0,0,0-20000,0.0,50,0.58,29.0,3.4011973816621555,3.9318256327243257,0.0
993170,THE DEVIL HAUNTS ME,2019-01-06,1,games by lum,games by lum,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support,Adventure,Gore;Adventure;Survival,14,28,2,0,0,0-20000,0.0,30,0.9333333333333332,28.0,3.367295829986474,3.4339872044851463,0.0
994190,Sound Slide,2019-01-24,1,Sound Slide Team,IronEqual,windows,0,Single-player;Steam Achievements,Casual;Free to Play;Indie,Free to Play;Casual;Indie,33,215,73,0,0,50000-100000,0.0,288,0.7465277777777778,215.0,5.375278407684165,5.666426688112432,0.0
994260,Accel,2019-02-12,1,Objectif 3D - game,Objectif 3D - game,windows,0,Single-player,Action;Free to Play;Indie,Free to Play;Action;Indie,22,42,9,0,0,0-20000,0.0,51,0.8235294117647058,42.0,3.7612001156935615,3.951243718581428,0.0
994520,Oh Trap!,2018-12-27,1,Mint & Dough,Mint & Dough,windows;mac,0,Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support,Action;Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Indie,0,31,9,0,0,20000-50000,0.0,40,0.775,31.0,3.4657359027997265,3.713572066704308,0.0
994590,Pixel Fish,2019-01-07,1,Conifer Studios,Conifer Studios,windows,0,Single-player,Action;Casual;Indie,Action;Indie;Casual,0,2,0,0,0,0-20000,0.0,2,1.0,2.0,1.0986122886681098,1.0986122886681098,0.0
994610,RelayCars,2019-03-06,1,RelayCars®,RelayCars®,windows,0,Single-player,Casual,Casual;VR Only,0,3,0,0,0,0-20000,0.0,3,1.0,3.0,1.3862943611198906,1.3862943611198906,0.0
994930,Soccer Manager 2019,2018-12-19,1,Soccer Manager Ltd,Soccer Manager Ltd,windows,0,Single-player;In-App Purchases,Sports,Sports;Soccer;Management,0,131,61,0,0,50000-100000,0.0,192,0.6822916666666666,131.0,4.882801922586371,5.262690188904886,0.0
995720,Coffee VendoR,2019-01-29,1,Leland Wilson,Leland Wilson,windows,0,Single-player;Steam Achievements;Steam Leaderboards,Casual;Free to Play;Simulation,Free to Play;Casual;Simulation,13,8,3,0,0,0-20000,0.0,11,0.7272727272727273,8.0,2.19722457733622,2.4849066497880004,0.0
997180,be you,2019-02-04,1,louis morel,louis morel,windows,0,Single-player,Adventure;Casual;Free to Play;Indie;RPG;Simulation,Free to Play;Indie;Adventure,0,111,17,0,0,0-20000,0.0,128,0.8671875,111.0,4.718498871295094,4.859812404361672,0.0
998660,Sopwith VR,2018-12-26,1,David Mohr Gould,David Mohr Gould,windows,0,Single-player,Action;Casual;Free to Play;Simulation;Early Access,Early Access;Free to Play;Action,0,94,16,0,0,20000-50000,0.0,110,0.8545454545454545,94.0,4.553876891600541,4.709530201312334,0.0
998820,Cortex,2018-12-28,1,Milan Toth,Milan Toth,windows;mac;linux,0,Single-player;In-App Purchases,Action,Action,0,5,0,0,0,0-20000,0.0,5,1.0,5.0,1.791759469228055,1.791759469228055,0.0
999200,Offendron Warrior,2018-12-28,1,Hijong Park,PsychoFlux Entertainment,windows,0,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Free to Play;Indie,Free to Play;Action;Indie,25,24,2,0,0,20000-50000,0.0,26,0.9230769230769232,24.0,3.218875824868201,3.295836866004329,0.0
999540,Scroll2Read,2019-01-07,1,Leckugan,Leckugan,windows,0,Single-player,Action;Adventure;Free to Play;Indie;Early Access,Early Access;Free to Play;Action,0,2,1,0,0,0-20000,0.0,3,0.6666666666666666,2.0,1.0986122886681098,1.3862943611198906,0.0
999560,Fragile Equilibrium,2019-01-04,1,Magic Spell Studios,Magic Spell Studios,windows,0,Single-player;Partial Controller Support,Action;Indie,Action;Indie,0,8,1,0,0,0-20000,0.0,9,0.8888888888888888,8.0,2.19722457733622,2.302585092994046,0.0
999760,Mobile Wars X,2018-12-28,1,NAPE GAMES,NAPE GAMES,windows,0,Single-player,Action;Casual;Free to Play;Indie,Free to Play;Action;Indie,0,16,6,0,0,0-20000,0.0,22,0.7272727272727273,16.0,2.833213344056216,3.1354942159291497,0.0
999830,Becalm,2019-01-17,1,Colorfiction,Colorfiction,windows;mac;linux,0,Single-player,Casual;Free to Play;Indie,Free to Play;Casual;Indie,0,140,29,0,0,0-20000,0.0,169,0.8284023668639053,140.0,4.948759890378168,5.135798437050262,0.0
1000110,Jumping Master(跳跳大咖),2019-04-08,1,重庆环游者网络科技,重庆环游者网络科技,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Action;Adventure;Casual;Free to Play;Massively Multiplayer,Free to Play;Massively Multiplayer;Action,0,20,7,0,0,0-20000,0.0,27,0.7407407407407407,20.0,3.044522437723423,3.332204510175204,0.0
1000380,Rogue Reaper,2019-02-01,1,Fireroot Studios,Fireroot Studios,windows,0,Single-player;Steam Achievements,Action;Adventure;Free to Play;Indie,Free to Play;Action;Indie,10,216,70,0,0,50000-100000,0.0,286,0.7552447552447552,216.0,5.37989735354046,5.659482215759621,0.0
1000540,Tactical Control,2019-03-21,1,Hellride Games,Hellride Games,windows,0,Online Multi-Player;Steam Achievements;Stats,Casual;Free to Play;Indie;Strategy,Free to Play;Casual;Strategy,25,23,4,0,0,0-20000,0.0,27,0.8518518518518519,23.0,3.1780538303479458,3.332204510175204,0.0
1000860,Allspace,2019-01-22,1,ShilohGames,ShilohGames,windows;mac;linux,0,Multi-player;Online Multi-Player;Full controller support,Action;Massively Multiplayer;Simulation;Early Access,Early Access;Action;Simulation,0,24,8,0,0,0-20000,0.0,32,0.75,24.0,3.218875824868201,3.49650756146648,0.0
1001550,In Orbit,2019-01-18,1,MAP Design Lab,MAP Design Lab,windows,0,Single-player,Indie;Simulation,Indie;Simulation;VR,0,3,2,0,0,0-20000,0.0,5,0.6,3.0,1.3862943611198906,1.791759469228055,0.0
1001860,Casual Desktop Game,2019-01-11,1,dny.coder,dny.coder,windows,0,Single-player,Action;Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Casual,0,49,5,0,0,0-20000,0.0,54,0.9074074074074074,49.0,3.912023005428146,4.007333185232471,0.0
1002290,某1种青春,2019-02-17,0,绮梦妄想社,绮梦妄想社,windows,0,Single-player,Casual;Free to Play;Indie,Free to Play;Indie;Casual,0,103,4,0,0,0-20000,0.0,107,0.9626168224299064,103.0,4.6443908991413725,4.68213122712422,0.0
1002600,Temple of Pizza,2019-01-13,1,Paul Kohler,Paul Kohler,windows,0,Single-player,Action;Adventure;Casual;Simulation,Action;Casual;Simulation,0,3,1,0,0,0-20000,0.0,4,0.75,3.0,1.3862943611198906,1.6094379124341005,0.0
1002690,Hand of Horzasha,2019-01-30,1,Shiny Vacation,Shiny Vacation,windows;mac,0,Single-player;Steam Achievements;Full controller support,Adventure;Casual;Indie;Simulation,Adventure;Simulation;Indie,48,4,0,0,0,0-20000,0.0,4,1.0,4.0,1.6094379124341005,1.6094379124341005,0.0
1002850,古战三国 Ancient War: Three Kingdoms,2019-02-26,0,Ancient War Studios,Ancient War Studios,windows,0,Single-player;Online Multi-Player;In-App Purchases,Free to Play;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Strategy;Indie,0,34,23,0,0,0-20000,0.0,57,0.5964912280701754,34.0,3.555348061489413,4.060443010546419,0.0
1002890,Galaxity,2019-01-24,1,"MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd.",windows,0,Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer,Free to Play;Indie;Massively Multiplayer;Early Access,Early Access;Free to Play;Massively Multiplayer,0,6,4,0,0,0-20000,0.0,10,0.6,6.0,1.9459101490553128,2.3978952727983707,0.0
1002920,The Last Dinner,2019-01-10,1,西安乐趣软件科技有限公司,西安乐趣软件科技有限公司,windows,0,Single-player,Free to Play,Free to Play;Gore;VR,0,10,9,0,0,0-20000,0.0,19,0.5263157894736842,10.0,2.3978952727983707,2.995732273553991,0.0
1002930,坦克大战：共和国之辉,2019-04-08,0,HQGames,HQGames,windows,0,Multi-player;Online Multi-Player;MMO;Co-op;In-App Purchases,Free to Play;RPG;Strategy;Early Access,Early Access;Free to Play;Strategy,85,40,7,0,0,0-20000,0.0,47,0.851063829787234,40.0,3.713572066704308,3.871201010907891,0.0
1003400,The Lord of the Rings: Journeys in Middle-earth,2019-04-18,1,Fantasy Flight Games,Fantasy Flight Games,windows;mac,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Cloud,Adventure;RPG;Strategy,Strategy;Adventure;RPG,0,17,5,0,0,0-20000,0.0,22,0.7727272727272727,17.0,2.8903717578961645,3.1354942159291497,0.0
1003940,Invasion Zero,2019-01-11,1,NeatVibez,NeatVibez,windows,0,Multi-player;Online Multi-Player,Action;Free to Play,Free to Play;Gore;Violent,0,5,9,0,0,0-20000,0.0,14,0.3571428571428571,5.0,1.791759469228055,2.70805020110221,0.0
1004190,Flowers in Dark,2019-01-03,1,晨风工坊/DAWNWING SHOP,0Cube,windows,0,Single-player,Adventure;Casual;Free to Play;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Free to Play;RPG,0,59,6,0,0,0-20000,0.0,65,0.9076923076923076,59.0,4.0943445622221,4.189654742026425,0.0
1005870,HYPERFIGHT Max Battle,2019-03-07,1,Hypersnow Games,Hypersnow Games,windows;mac;linux,0,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Action;Free to Play;Indie,Free to Play;Action;Indie,0,102,18,0,0,20000-50000,0.0,120,0.85,102.0,4.634728988229636,4.795790545596741,0.0
1005910,TAKANARIA,2019-01-14,1,Crownbird,Crownbird,windows,0,Single-player,Casual;Free to Play;Indie;RPG,Free to Play;RPG;Indie,0,125,17,0,0,20000-50000,0.0,142,0.8802816901408451,125.0,4.836281906951478,4.962844630259907,0.0
1006390,プランZ PlanZ,2019-02-04,1,Yomu,Yomu,windows,0,Online Multi-Player,Casual;Free to Play;Strategy;Early Access,Early Access;Free to Play;Casual,14,7,2,0,0,0-20000,0.0,9,0.7777777777777778,7.0,2.079441541679836,2.302585092994046,0.0
1006730,Cantrip Cafe,2019-02-14,1,Jaden Davis;Eva Wierzbicki,Chubby Puppy Games,windows;mac,0,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Casual,Casual;Co-op;Magic,13,5,0,0,0,0-20000,0.0,5,1.0,5.0,1.791759469228055,1.791759469228055,0.0
1007260,BubbleGum-Push,2019-03-11,1,GoshFather,GoshFather,windows,0,Single-player,Casual;Free to Play;Indie,Free to Play;Indie;Casual,0,4,3,0,0,0-20000,0.0,7,0.5714285714285714,4.0,1.6094379124341005,2.079441541679836,0.0
1007360,SZEN,2019-01-30,1,Theory Studios LLC,Theory Studios LLC,windows,0,Single-player,Casual;Indie;Simulation,Indie;Casual;Simulation,0,3,0,0,0,0-20000,0.0,3,1.0,3.0,1.3862943611198906,1.3862943611198906,0.0
1007820,Brawl,2019-01-20,1,Milan Toth,Milan Toth,windows;mac,0,Single-player;In-App Purchases,Action,Action,0,6,0,0,0,0-20000,0.0,6,1.0,6.0,1.9459101490553128,1.9459101490553128,0.0
1008000,Aetheria Online,2019-02-01,1,Zachary Hodges,Zachary Hodges,windows,0,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op,Adventure;Free to Play;Indie;Massively Multiplayer;RPG,Free to Play;RPG;Adventure,0,42,20,0,0,0-20000,0.0,62,0.6774193548387096,42.0,3.7612001156935615,4.143134726391533,0.0
1009040,Last Days Motel,2019-02-03,1,陌上科技,陌上科技,windows,0,Single-player;Online Multi-Player,Adventure;Free to Play;RPG;Simulation;Strategy;Early Access,Early Access;Free to Play;Adventure,0,24,21,0,0,0-20000,0.0,45,0.5333333333333333,24.0,3.218875824868201,3.828641396489095,0.0
1009910,Ninja?,2019-01-23,1,Griffin DesBles,Griffin DesBles,windows,0,Single-player,Casual;Free to Play;Indie,Free to Play;Indie;Casual,0,3,5,0,0,0-20000,0.0,8,0.375,3.0,1.3862943611198906,2.19722457733622,0.0
1009950,Once10,2019-01-23,0,净土制作室;乌鸦大仙,净土制作室;乌鸦大仙,windows,0,Single-player,Adventure;Free to Play;Indie,Free to Play;Adventure;Indie,7,22,6,0,0,0-20000,0.0,28,0.7857142857142857,22.0,3.1354942159291497,3.367295829986474,0.0
1009990,SCP022,2019-02-02,1,KL GAMES,KL GAMES,windows,0,Single-player;Steam Achievements,Indie,Horror;Free to Play;Indie,5,144,31,0,0,20000-50000,0.0,175,0.8228571428571428,144.0,4.976733742420574,5.170483995038151,0.0
1010850,東方翠神廻廊 〜 Faith in the Goddess of Suwa.,2019-02-11,1,T.D,T.D,windows,0,Single-player,Free to Play;RPG;Early Access,Early Access;Sexual Content;Free to Play,0,64,13,0,0,0-20000,0.0,77,0.8311688311688312,64.0,4.174387269895637,4.356708826689592,0.0
1011000,Infinite Art Museum,2019-04-05,1,Nigel Fogden,Infinite Art Museum,windows,0,Single-player,Free to Play;Simulation;Early Access,Early Access;Free to Play;Simulation,0,16,1,0,0,0-20000,0.0,17,0.9411764705882352,16.0,2.833213344056216,2.8903717578961645,0.0
1011510,Wizard And Minion Idle,2019-02-07,1,Oninou,Oninou,windows,0,Single-player;In-App Purchases,RPG,RPG;Clicker;Free to Play,69,48,10,0,0,0-20000,0.0,58,0.8275862068965517,48.0,3.8918202981106265,4.07753744390572,0.0
1011960,Arena of Shaelo,2019-02-15,1,Royal Donut,Royal Donut,windows;linux,0,Co-op;Shared/Split Screen;Captions available;Partial Controller Support,Casual;Indie;Strategy,Casual;Strategy;Indie,0,3,0,0,0,0-20000,0.0,3,1.0,3.0,1.3862943611198906,1.3862943611198906,0.0
1012240,旅燕归航 Swallow Homing,2019-02-13,0,吃了就睡工作室;次韵和,吃了就睡工作室,windows,0,Single-player,Indie,Indie,0,140,2,0,0,0-20000,0.0,142,0.9859154929577464,140.0,4.948759890378168,4.962844630259907,0.0
1012730,九劫曲:诅咒之地 NineTrials Test Server,2019-03-01,1,深圳市爱玩游戏科技有限公司,深圳市爱玩游戏科技有限公司,windows,0,Online Multi-Player,Action;Free to Play;Massively Multiplayer,Free to Play;Massively Multiplayer;Action,0,79,31,0,0,20000-50000,0.0,110,0.7181818181818181,79.0,4.382026634673881,4.709530201312334,0.0
1012940,Seance: The Unquiet (Demo 2),2019-01-28,1,Holospark,Holospark,windows,0,Single-player,Indie,Indie;VR,0,11,0,0,0,0-20000,0.0,11,1.0,11.0,2.4849066497880004,2.4849066497880004,0.0
1013360,Feditor,2019-02-04,1,Mark Craigie,Mark Craigie,windows,0,Single-player;Steam Leaderboards,Free to Play;Indie;Simulation,Free to Play;Indie;Simulation,0,13,4,0,0,0-20000,0.0,17,0.7647058823529411,13.0,2.6390573296152584,2.8903717578961645,0.0
1014350,Once A Stray,2019-01-28,1,Ross Winters;Austin Pinzon;Adrian Lannon;Ana Beltran;David Almaguer;Ryan Rosado;Chris Perry;Emily Bannister;Nicolas Kemball-Cook;Doug Fialko;Joel Arroyo,Fire Fighter Games,windows,0,Single-player;Full controller support,Action;Adventure,Action;Adventure,0,4,0,0,0,0-20000,0.0,4,1.0,4.0,1.6094379124341005,1.6094379124341005,0.0
1014370,Bouncing DVD : The Game,2019-02-10,1,RoomsforRockets,RoomsforRockets,windows,0,Single-player;Steam Leaderboards,Casual;Free to Play;Indie,Free to Play;Casual;Indie,0,83,18,0,0,0-20000,0.0,101,0.8217821782178217,83.0,4.430816798843313,4.624972813284271,0.0
1014550,One Synth,2019-02-16,1,Kawaiisun Games,Kawaiisun Games,windows;mac,0,Single-player;Steam Workshop;Includes level editor,Adventure;Casual;Indie;Simulation,Adventure;Casual;Indie,0,19,0,0,0,0-20000,0.0,19,1.0,19.0,2.995732273553991,2.995732273553991,0.0
1014880,By Moonlight,2019-02-19,1,SugarHyped,SugarHyped,windows;mac,0,Single-player,Casual;Free to Play;Indie;RPG;Simulation;Strategy,Free to Play;Casual;RPG,0,62,4,0,0,0-20000,0.0,66,0.9393939393939394,62.0,4.143134726391533,4.204692619390966,0.0
